pair,effective_date,rate
GBP/EUR,2018-06-18 ,0.87655 
GBP/EUR,2018-06-19 ,0.87693 
GBP/EUR,2018-06-20 ,0.87878 
GBP/EUR,2018-06-21 ,0.87370 
GBP/EUR,2018-06-22 ,0.87663 
GBP/EUR,2018-06-25 ,0.88040 
GBP/EUR,2018-06-26 ,0.88160 
GBP/EUR,2018-06-27 ,0.88173 
GBP/EUR,2018-06-28 ,0.88520 
GBP/EUR,2018-06-29 ,0.88605 
GBP/EUR,2018-07-02 ,0.88650 
GBP/EUR,2018-07-03 ,0.88350 
GBP/EUR,2018-07-04 ,0.88108 
GBP/EUR,2018-07-05 ,0.88310 
GBP/EUR,2018-07-06 ,0.88595 
GBP/EUR,2018-07-09 ,0.88345 
GBP/EUR,2018-07-10 ,0.88338 
GBP/EUR,2018-07-11 ,0.88482 
GBP/EUR,2018-07-12 ,0.88263 
GBP/EUR,2018-07-13 ,0.88488 
GBP/EUR,2018-07-16 ,0.88270 
GBP/EUR,2018-07-17 ,0.88725 
GBP/EUR,2018-07-18 ,0.89118 
GBP/EUR,2018-07-19 ,0.89298 
GBP/EUR,2018-07-20 ,0.89445 
GBP/EUR,2018-07-23 ,0.89170 
GBP/EUR,2018-07-24 ,0.89178 
GBP/EUR,2018-07-25 ,0.88855 
GBP/EUR,2018-07-26 ,0.88860 
GBP/EUR,2018-07-27 ,0.88823 
GBP/EUR,2018-07-30 ,0.89070 
GBP/EUR,2018-07-31 ,0.89220 
GBP/EUR,2018-08-01 ,0.89040 
GBP/EUR,2018-08-02 ,0.89145 
GBP/EUR,2018-08-03 ,0.89050 
GBP/EUR,2018-08-06 ,0.89280 
GBP/EUR,2018-08-07 ,0.89483 
GBP/EUR,2018-08-08 ,0.90085 
GBP/EUR,2018-08-09 ,0.89940 
GBP/EUR,2018-08-10 ,0.89675 
GBP/EUR,2018-08-13 ,0.89330 
GBP/EUR,2018-08-14 ,0.89300 
GBP/EUR,2018-08-15 ,0.89130 
GBP/EUR,2018-08-16 ,0.89498 
GBP/EUR,2018-08-17 ,0.89575 
GBP/EUR,2018-08-20 ,0.89478 
GBP/EUR,2018-08-21 ,0.89740 
GBP/EUR,2018-08-22 ,0.89928 
GBP/EUR,2018-08-23 ,0.89878 
GBP/EUR,2018-08-24 ,0.90200 
GBP/EUR,2018-08-27 ,0.90365 
GBP/EUR,2018-08-28 ,0.90680 
GBP/EUR,2018-08-29 ,0.90500 
GBP/EUR,2018-08-30 ,0.89758 
GBP/EUR,2018-08-31 ,0.89740 
GBP/EUR,2018-09-03 ,0.90158 
GBP/EUR,2018-09-04 ,0.90058 
GBP/EUR,2018-09-05 ,0.90328 
GBP/EUR,2018-09-06 ,0.89824 
GBP/EUR,2018-09-07 ,0.89275 
GBP/EUR,2018-09-10 ,0.89340 
GBP/EUR,2018-09-11 ,0.89068 
GBP/EUR,2018-09-12 ,0.89028 
GBP/EUR,2018-09-13 ,0.89000 
GBP/EUR,2018-09-14 ,0.89228 
GBP/EUR,2018-09-17 ,0.88875 
GBP/EUR,2018-09-18 ,0.88963 
GBP/EUR,2018-09-19 ,0.88813 
GBP/EUR,2018-09-20 ,0.88590 
GBP/EUR,2018-09-21 ,0.89400 
GBP/EUR,2018-09-24 ,0.89458 
GBP/EUR,2018-09-25 ,0.89425 
GBP/EUR,2018-09-26 ,0.89080 
GBP/EUR,2018-09-27 ,0.88973 
GBP/EUR,2018-09-28 ,0.88730 
GBP/EUR,2018-10-01 ,0.89078 
GBP/EUR,2018-10-02 ,0.89043 
GBP/EUR,2018-10-03 ,0.88895 
GBP/EUR,2018-10-04 ,0.88580 
GBP/EUR,2018-10-05 ,0.88165 
GBP/EUR,2018-10-08 ,0.88010 
GBP/EUR,2018-10-09 ,0.87680 
GBP/EUR,2018-10-10 ,0.87448 
GBP/EUR,2018-10-11 ,0.87490 
GBP/EUR,2018-10-12 ,0.87640 
GBP/EUR,2018-10-15 ,0.88045 
GBP/EUR,2018-10-16 ,0.87593 
GBP/EUR,2018-10-17 ,0.87945 
GBP/EUR,2018-10-18 ,0.87843 
GBP/EUR,2018-10-19 ,0.88020 
GBP/EUR,2018-10-22 ,0.88425 
GBP/EUR,2018-10-23 ,0.88103 
GBP/EUR,2018-10-24 ,0.88233 
GBP/EUR,2018-10-25 ,0.88533 
GBP/EUR,2018-10-26 ,0.88680 
GBP/EUR,2018-10-29 ,0.88788 
GBP/EUR,2018-10-30 ,0.89148 
GBP/EUR,2018-10-31 ,0.88873 
GBP/EUR,2018-11-01 ,0.88173 
GBP/EUR,2018-11-02 ,0.87870 
GBP/EUR,2018-11-05 ,0.87535 
GBP/EUR,2018-11-06 ,0.87313 
GBP/EUR,2018-11-07 ,0.87403 
GBP/EUR,2018-11-08 ,0.87163 
GBP/EUR,2018-11-09 ,0.87053 
GBP/EUR,2018-11-12 ,0.87563 
GBP/EUR,2018-11-13 ,0.86945 
GBP/EUR,2018-11-14 ,0.87048 
GBP/EUR,2018-11-15 ,0.88370 
GBP/EUR,2018-11-16 ,0.88350 
GBP/EUR,2018-11-19 ,0.89083 
GBP/EUR,2018-11-20 ,0.88908 
GBP/EUR,2018-11-21 ,0.89108 
GBP/EUR,2018-11-22 ,0.88598 
GBP/EUR,2018-11-23 ,0.88480 
GBP/EUR,2018-11-26 ,0.88440 
GBP/EUR,2018-11-27 ,0.88748 
GBP/EUR,2018-11-28 ,0.88245 
GBP/EUR,2018-11-29 ,0.89135 
GBP/EUR,2018-11-30 ,0.89068 
GBP/EUR,2018-12-03 ,0.89150 
GBP/EUR,2018-12-04 ,0.89058 
GBP/EUR,2018-12-05 ,0.88885 
GBP/EUR,2018-12-06 ,0.88930 
GBP/EUR,2018-12-07 ,0.89085 
GBP/EUR,2018-12-10 ,0.90245 
GBP/EUR,2018-12-11 ,0.90228 
GBP/EUR,2018-12-12 ,0.90135 
GBP/EUR,2018-12-13 ,0.89848 
GBP/EUR,2018-12-14 ,0.89835 
GBP/EUR,2018-12-17 ,0.89890 
GBP/EUR,2018-12-18 ,0.89715 
GBP/EUR,2018-12-19 ,0.90318 
GBP/EUR,2018-12-20 ,0.90335 
GBP/EUR,2018-12-21 ,0.90215 
GBP/EUR,2018-12-24 ,0.90038 
GBP/EUR,2018-12-27 ,0.90073 
GBP/EUR,2018-12-28 ,0.90273 
GBP/EUR,2018-12-31 ,0.89453 
GBP/EUR,2019-01-02 ,0.90165 
GBP/EUR,2019-01-03 ,0.90312 
GBP/EUR,2019-01-04 ,0.89988 
GBP/EUR,2019-01-07 ,0.89720 
GBP/EUR,2019-01-08 ,0.89743 
GBP/EUR,2019-01-09 ,0.89913 
GBP/EUR,2019-01-10 ,0.90423 
GBP/EUR,2019-01-11 ,0.90015 
GBP/EUR,2019-01-14 ,0.89263 
GBP/EUR,2019-01-15 ,0.89025 
GBP/EUR,2019-01-16 ,0.88590 
GBP/EUR,2019-01-17 ,0.88260 
GBP/EUR,2019-01-18 ,0.88125 
GBP/EUR,2019-01-21 ,0.88303 
GBP/EUR,2019-01-22 ,0.88000 
GBP/EUR,2019-01-23 ,0.87213 
GBP/EUR,2019-01-24 ,0.87085 
GBP/EUR,2019-01-25 ,0.86580 
GBP/EUR,2019-01-28 ,0.86888 
GBP/EUR,2019-01-29 ,0.86735 
GBP/EUR,2019-01-30 ,0.87341 
GBP/EUR,2019-01-31 ,0.87578 
GBP/EUR,2019-02-01 ,0.87888 
GBP/EUR,2019-02-04 ,0.87678 
GBP/EUR,2019-02-05 ,0.87803 
GBP/EUR,2019-02-06 ,0.87870 
GBP/EUR,2019-02-07 ,0.87750 
GBP/EUR,2019-02-08 ,0.87490 
GBP/EUR,2019-02-11 ,0.87615 
GBP/EUR,2019-02-12 ,0.87705 
GBP/EUR,2019-02-13 ,0.87553 
GBP/EUR,2019-02-14 ,0.87945 
GBP/EUR,2019-02-15 ,0.87938 
GBP/EUR,2019-02-18 ,0.87620 
GBP/EUR,2019-02-19 ,0.87185 
GBP/EUR,2019-02-20 ,0.86945 
GBP/EUR,2019-02-21 ,0.86805 
GBP/EUR,2019-02-22 ,0.87263 
GBP/EUR,2019-02-25 ,0.86828 
GBP/EUR,2019-02-26 ,0.86055 
GBP/EUR,2019-02-27 ,0.85503 
GBP/EUR,2019-02-28 ,0.85835 
GBP/EUR,2019-03-01 ,0.85968 
GBP/EUR,2019-03-04 ,0.85775 
GBP/EUR,2019-03-05 ,0.86358 
GBP/EUR,2019-03-06 ,0.85970 
GBP/EUR,2019-03-07 ,0.85880 
GBP/EUR,2019-03-08 ,0.85905 
GBP/EUR,2019-03-11 ,0.86240 
GBP/EUR,2019-03-12 ,0.86145 
GBP/EUR,2019-03-13 ,0.85880 
GBP/EUR,2019-03-14 ,0.85228 
GBP/EUR,2019-03-15 ,0.85415 
GBP/EUR,2019-03-18 ,0.85660 
GBP/EUR,2019-03-19 ,0.85548 
GBP/EUR,2019-03-20 ,0.86280 
GBP/EUR,2019-03-21 ,0.86650 
GBP/EUR,2019-03-22 ,0.85890 
GBP/EUR,2019-03-25 ,0.85638 
GBP/EUR,2019-03-26 ,0.85330 
GBP/EUR,2019-03-27 ,0.85118 
GBP/EUR,2019-03-28 ,0.85555 
GBP/EUR,2019-03-29 ,0.85830 
GBP/EUR,2019-04-01 ,0.85658 
GBP/EUR,2019-04-02 ,0.86000 
GBP/EUR,2019-04-03 ,0.85390 
GBP/EUR,2019-04-04 ,0.85418 
GBP/EUR,2019-04-05 ,0.85938 
GBP/EUR,2019-04-08 ,0.86183 
GBP/EUR,2019-04-09 ,0.86335 
GBP/EUR,2019-04-10 ,0.86083 
GBP/EUR,2019-04-11 ,0.86168 
GBP/EUR,2019-04-12 ,0.86290 
GBP/EUR,2019-04-15 ,0.86305 
GBP/EUR,2019-04-16 ,0.86390 
GBP/EUR,2019-04-17 ,0.86593 
GBP/EUR,2019-04-18 ,0.86470 
GBP/EUR,2019-04-23 ,0.86450 
GBP/EUR,2019-04-24 ,0.86545 
GBP/EUR,2019-04-25 ,0.86435 
GBP/EUR,2019-04-26 ,0.86340 
GBP/EUR,2019-04-29 ,0.86340 
GBP/EUR,2019-04-30 ,0.86248 
GBP/EUR,2019-05-02 ,0.85930 
GBP/EUR,2019-05-03 ,0.85785 
GBP/EUR,2019-05-06 ,0.85470 
GBP/EUR,2019-05-07 ,0.85645 
GBP/EUR,2019-05-08 ,0.86095 
GBP/EUR,2019-05-09 ,0.86120 
GBP/EUR,2019-05-10 ,0.86250 
GBP/EUR,2019-05-13 ,0.86350 
GBP/EUR,2019-05-14 ,0.86723 
GBP/EUR,2019-05-15 ,0.86820 
GBP/EUR,2019-05-16 ,0.87463 
GBP/EUR,2019-05-17 ,0.87595 
GBP/EUR,2019-05-20 ,0.87620 
GBP/EUR,2019-05-21 ,0.87610 
GBP/EUR,2019-05-22 ,0.88280 
GBP/EUR,2019-05-23 ,0.88100 
GBP/EUR,2019-05-24 ,0.88318 
GBP/EUR,2019-05-27 ,0.88225 
GBP/EUR,2019-05-28 ,0.88373 
GBP/EUR,2019-05-29 ,0.88225 
GBP/EUR,2019-05-30 ,0.88178 
GBP/EUR,2019-05-31 ,0.88693 
GBP/EUR,2019-06-03 ,0.88618 
GBP/EUR,2019-06-04 ,0.88738 
GBP/EUR,2019-06-05 ,0.88631 
GBP/EUR,2019-06-06 ,0.88558 
GBP/EUR,2019-06-07 ,0.88675 
GBP/EUR,2019-06-10 ,0.89248 
GBP/EUR,2019-06-11 ,0.89085 
GBP/EUR,2019-06-12 ,0.88805 
GBP/EUR,2019-06-13 ,0.88948 
GBP/EUR,2019-06-14 ,0.89093 
GBP/EUR,2019-06-17 ,0.89208 
GBP/EUR,2019-06-18 ,0.89403 
GBP/EUR,2019-06-19 ,0.89020 
GBP/EUR,2019-06-20 ,0.89155 
GBP/EUR,2019-06-21 ,0.89425 
GBP/EUR,2019-06-24 ,0.89365 
GBP/EUR,2019-06-25 ,0.89485 
GBP/EUR,2019-06-26 ,0.89603 
GBP/EUR,2019-06-27 ,0.89428 
GBP/EUR,2019-06-28 ,0.89655 
GBP/EUR,2019-07-01 ,0.89718 
GBP/EUR,2019-07-02 ,0.89443 
GBP/EUR,2019-07-03 ,0.89750 
GBP/EUR,2019-07-04 ,0.89730 
GBP/EUR,2019-07-05 ,0.89703 
GBP/EUR,2019-07-08 ,0.89625 
GBP/EUR,2019-07-09 ,0.89975 
GBP/EUR,2019-07-10 ,0.89928 
GBP/EUR,2019-07-11 ,0.89790 
GBP/EUR,2019-07-12 ,0.89788 
GBP/EUR,2019-07-15 ,0.89873 
GBP/EUR,2019-07-16 ,0.90260 
GBP/EUR,2019-07-17 ,0.90340 
GBP/EUR,2019-07-18 ,0.89853 
GBP/EUR,2019-07-19 ,0.89635 
GBP/EUR,2019-07-22 ,0.89968 
GBP/EUR,2019-07-23 ,0.89830 
GBP/EUR,2019-07-24 ,0.89143 
GBP/EUR,2019-07-25 ,0.88963 
GBP/EUR,2019-07-26 ,0.89633 
GBP/EUR,2019-07-29 ,0.90443 
GBP/EUR,2019-07-30 ,0.91653 
GBP/EUR,2019-07-31 ,0.91623 
GBP/EUR,2019-08-01 ,0.91150 
GBP/EUR,2019-08-02 ,0.91505 
GBP/EUR,2019-08-05 ,0.91880 
GBP/EUR,2019-08-06 ,0.91830 
GBP/EUR,2019-08-07 ,0.92353 
GBP/EUR,2019-08-08 ,0.92115 
GBP/EUR,2019-08-09 ,0.92820 
GBP/EUR,2019-08-12 ,0.92615 
GBP/EUR,2019-08-13 ,0.92830 
GBP/EUR,2019-08-14 ,0.92673 
GBP/EUR,2019-08-15 ,0.91863 
GBP/EUR,2019-08-16 ,0.91033 
GBP/EUR,2019-08-19 ,0.91583 
GBP/EUR,2019-08-20 ,0.91623 
GBP/EUR,2019-08-21 ,0.91545 
GBP/EUR,2019-08-22 ,0.91150 
GBP/EUR,2019-08-23 ,0.90453 
GBP/EUR,2019-08-26 ,0.90808 
GBP/EUR,2019-08-27 ,0.90435 
GBP/EUR,2019-08-28 ,0.90823 
GBP/EUR,2019-08-29 ,0.90531 
GBP/EUR,2019-08-30 ,0.90565 
GBP/EUR,2019-09-02 ,0.90820 
GBP/EUR,2019-09-03 ,0.90885 
GBP/EUR,2019-09-04 ,0.90255 
GBP/EUR,2019-09-05 ,0.89580 
GBP/EUR,2019-09-06 ,0.89635 
GBP/EUR,2019-09-09 ,0.89275 
GBP/EUR,2019-09-10 ,0.89300 
GBP/EUR,2019-09-11 ,0.89133 
GBP/EUR,2019-09-12 ,0.88920 
GBP/EUR,2019-09-13 ,0.89093 
GBP/EUR,2019-09-16 ,0.88510 
GBP/EUR,2019-09-17 ,0.88813 
GBP/EUR,2019-09-18 ,0.88720 
GBP/EUR,2019-09-19 ,0.88735 
GBP/EUR,2019-09-20 ,0.88230 
GBP/EUR,2019-09-23 ,0.88343 
GBP/EUR,2019-09-24 ,0.88153 
GBP/EUR,2019-09-25 ,0.88668 
GBP/EUR,2019-09-26 ,0.88505 
GBP/EUR,2019-09-27 ,0.88778 
GBP/EUR,2019-09-30 ,0.88573 
GBP/EUR,2019-10-01 ,0.88955 
GBP/EUR,2019-10-02 ,0.88970 
GBP/EUR,2019-10-03 ,0.88790 
GBP/EUR,2019-10-04 ,0.89045 
GBP/EUR,2019-10-07 ,0.89155 
GBP/EUR,2019-10-08 ,0.89795 
GBP/EUR,2019-10-09 ,0.89850 
GBP/EUR,2019-10-10 ,0.90155 
GBP/EUR,2019-10-11 ,0.87518 
GBP/EUR,2019-10-14 ,0.87983 
GBP/EUR,2019-10-15 ,0.87058 
GBP/EUR,2019-10-16 ,0.86560 
GBP/EUR,2019-10-17 ,0.86840 
GBP/EUR,2019-10-18 ,0.86435 
GBP/EUR,2019-10-21 ,0.85930 
GBP/EUR,2019-10-22 ,0.86065 
GBP/EUR,2019-10-23 ,0.86408 
GBP/EUR,2019-10-24 ,0.86288 
GBP/EUR,2019-10-25 ,0.86598 
GBP/EUR,2019-10-28 ,0.86328 
GBP/EUR,2019-10-29 ,0.86328 
GBP/EUR,2019-10-30 ,0.86200 
GBP/EUR,2019-10-31 ,0.86133 
GBP/EUR,2019-11-01 ,0.86008 
GBP/EUR,2019-11-04 ,0.86368 
GBP/EUR,2019-11-05 ,0.86113 
GBP/EUR,2019-11-06 ,0.86033 
GBP/EUR,2019-11-07 ,0.86442 
GBP/EUR,2019-11-08 ,0.86158 
GBP/EUR,2019-11-11 ,0.85743 
GBP/EUR,2019-11-12 ,0.85820 
GBP/EUR,2019-11-13 ,0.85760 
GBP/EUR,2019-11-14 ,0.85643 
GBP/EUR,2019-11-15 ,0.85660 
GBP/EUR,2019-11-18 ,0.85330 
GBP/EUR,2019-11-19 ,0.85573 
GBP/EUR,2019-11-20 ,0.85715 
GBP/EUR,2019-11-21 ,0.85548 
GBP/EUR,2019-11-22 ,0.85980 
GBP/EUR,2019-11-25 ,0.85515 
GBP/EUR,2019-11-26 ,0.85715 
GBP/EUR,2019-11-27 ,0.85450 
GBP/EUR,2019-11-28 ,0.85180 
GBP/EUR,2019-11-29 ,0.85225 
GBP/EUR,2019-12-02 ,0.85218 
GBP/EUR,2019-12-03 ,0.85200 
GBP/EUR,2019-12-04 ,0.84610 
GBP/EUR,2019-12-05 ,0.84470 
GBP/EUR,2019-12-06 ,0.84453 
GBP/EUR,2019-12-09 ,0.84195 
GBP/EUR,2019-12-10 ,0.84073 
GBP/EUR,2019-12-11 ,0.84245 
GBP/EUR,2019-12-12 ,0.84560 
GBP/EUR,2019-12-13 ,0.83508 
GBP/EUR,2019-12-16 ,0.83415 
GBP/EUR,2019-12-17 ,0.84748 
GBP/EUR,2019-12-18 ,0.85055 
GBP/EUR,2019-12-19 ,0.85073 
GBP/EUR,2019-12-20 ,0.85133 
GBP/EUR,2019-12-23 ,0.85708 
GBP/EUR,2019-12-24 ,0.85533 
GBP/EUR,2019-12-27 ,0.85130 
GBP/EUR,2019-12-30 ,0.85208 
GBP/EUR,2019-12-31 ,0.85080 
GBP/EUR,2020-01-02 ,0.84828 
GBP/EUR,2020-01-03 ,0.85115 
GBP/EUR,2020-01-06 ,0.85215 
GBP/EUR,2020-01-07 ,0.85183 
GBP/EUR,2020-01-08 ,0.84868 
GBP/EUR,2020-01-09 ,0.85285 
GBP/EUR,2020-01-10 ,0.84810 
GBP/EUR,2020-01-13 ,0.85760 
GBP/EUR,2020-01-14 ,0.85618 
GBP/EUR,2020-01-15 ,0.85683 
GBP/EUR,2020-01-16 ,0.85470 
GBP/EUR,2020-01-17 ,0.85105 
GBP/EUR,2020-01-20 ,0.85275 
GBP/EUR,2020-01-21 ,0.85030 
GBP/EUR,2020-01-22 ,0.84445 
GBP/EUR,2020-01-23 ,0.84498 
GBP/EUR,2020-01-24 ,0.84313 
GBP/EUR,2020-01-27 ,0.84358 
GBP/EUR,2020-01-28 ,0.84603 
GBP/EUR,2020-01-29 ,0.84580 
GBP/EUR,2020-01-30 ,0.84183 
GBP/EUR,2020-01-31 ,0.84175 
GBP/EUR,2020-02-03 ,0.84775 
GBP/EUR,2020-02-04 ,0.84880 
GBP/EUR,2020-02-05 ,0.84444 
GBP/EUR,2020-02-06 ,0.84835 
GBP/EUR,2020-02-07 ,0.84720 
GBP/EUR,2020-02-10 ,0.84628 
GBP/EUR,2020-02-11 ,0.84325 
GBP/EUR,2020-02-12 ,0.84058 
GBP/EUR,2020-02-13 ,0.83375 
GBP/EUR,2020-02-14 ,0.83208 
GBP/EUR,2020-02-17 ,0.83238 
GBP/EUR,2020-02-18 ,0.82985 
GBP/EUR,2020-02-19 ,0.83148 
GBP/EUR,2020-02-20 ,0.83840 
GBP/EUR,2020-02-21 ,0.83510 
GBP/EUR,2020-02-24 ,0.83833 
GBP/EUR,2020-02-25 ,0.83630 
GBP/EUR,2020-02-26 ,0.84150 
GBP/EUR,2020-02-27 ,0.84995 
GBP/EUR,2020-02-28 ,0.85315 
GBP/EUR,2020-03-02 ,0.87113 
GBP/EUR,2020-03-03 ,0.87010 
GBP/EUR,2020-03-04 ,0.86850 
GBP/EUR,2020-03-05 ,0.86670 
GBP/EUR,2020-03-06 ,0.87165 
GBP/EUR,2020-03-09 ,0.87383 
GBP/EUR,2020-03-10 ,0.87385 
GBP/EUR,2020-03-11 ,0.87690 
GBP/EUR,2020-03-12 ,0.88623 
GBP/EUR,2020-03-13 ,0.89070 
GBP/EUR,2020-03-16 ,0.90918 
GBP/EUR,2020-03-17 ,0.90823 
GBP/EUR,2020-03-18 ,0.92190 
GBP/EUR,2020-03-19 ,0.92985 
GBP/EUR,2020-03-20 ,0.91028 
GBP/EUR,2020-03-23 ,0.92970 
GBP/EUR,2020-03-24 ,0.92100 
GBP/EUR,2020-03-25 ,0.91503 
GBP/EUR,2020-03-26 ,0.91348 
GBP/EUR,2020-03-27 ,0.89743 
GBP/EUR,2020-03-30 ,0.88900 
GBP/EUR,2020-03-31 ,0.88643 
GBP/EUR,2020-04-01 ,0.88460 
GBP/EUR,2020-04-02 ,0.87738 
GBP/EUR,2020-04-03 ,0.87850 
GBP/EUR,2020-04-06 ,0.87800 
GBP/EUR,2020-04-07 ,0.88093 
GBP/EUR,2020-04-08 ,0.87948 
GBP/EUR,2020-04-09 ,0.87565 
GBP/EUR,2020-04-14 ,0.87253 
GBP/EUR,2020-04-15 ,0.87385 
GBP/EUR,2020-04-16 ,0.87163 
GBP/EUR,2020-04-17 ,0.86978 
GBP/EUR,2020-04-20 ,0.87343 
GBP/EUR,2020-04-21 ,0.88120 
GBP/EUR,2020-04-22 ,0.87920 
GBP/EUR,2020-04-23 ,0.87200 
GBP/EUR,2020-04-24 ,0.87498 
GBP/EUR,2020-04-27 ,0.87263 
GBP/EUR,2020-04-28 ,0.87078 
GBP/EUR,2020-04-29 ,0.87378 
GBP/EUR,2020-04-30 ,0.86905 
GBP/EUR,2020-05-04 ,0.87898 
GBP/EUR,2020-05-05 ,0.87060 
GBP/EUR,2020-05-06 ,0.87253 
GBP/EUR,2020-05-07 ,0.87478 
GBP/EUR,2020-05-08 ,0.87535 
GBP/EUR,2020-05-11 ,0.87875 
GBP/EUR,2020-05-12 ,0.87773 
GBP/EUR,2020-05-13 ,0.88245 
GBP/EUR,2020-05-14 ,0.88495 
GBP/EUR,2020-05-15 ,0.88738 
GBP/EUR,2020-05-18 ,0.89153 
GBP/EUR,2020-05-19 ,0.89535 
GBP/EUR,2020-05-20 ,0.89358 
GBP/EUR,2020-05-21 ,0.89943 
GBP/EUR,2020-05-22 ,0.89563 
GBP/EUR,2020-05-25 ,0.89515 
GBP/EUR,2020-05-26 ,0.88878 
GBP/EUR,2020-05-27 ,0.89595 
GBP/EUR,2020-05-28 ,0.89728 
GBP/EUR,2020-05-29 ,0.90088 
GBP/EUR,2020-06-01 ,0.89673 
GBP/EUR,2020-06-02 ,0.89083 
GBP/EUR,2020-06-03 ,0.89065 
GBP/EUR,2020-06-04 ,0.89685 
GBP/EUR,2020-06-05 ,0.89448 
GBP/EUR,2020-06-08 ,0.89173 
GBP/EUR,2020-06-09 ,0.89120 
GBP/EUR,2020-06-10 ,0.88963 
GBP/EUR,2020-06-11 ,0.89665 
GBP/EUR,2020-06-12 ,0.89653 
GBP/EUR,2020-06-15 ,0.89648 
GBP/EUR,2020-06-16 ,0.89370 
GBP/EUR,2020-06-17 ,0.89448 
GBP/EUR,2020-06-18 ,0.90028 
GBP/EUR,2020-06-19 ,0.90505 
GBP/EUR,2020-06-22 ,0.90328 
GBP/EUR,2020-06-23 ,0.90630 
GBP/EUR,2020-06-24 ,0.90343 
GBP/EUR,2020-06-25 ,0.90133 
GBP/EUR,2020-06-26 ,0.90575 
GBP/EUR,2020-06-29 ,0.91540 
GBP/EUR,2020-06-30 ,0.91243 
GBP/EUR,2020-07-01 ,0.90430 
GBP/EUR,2020-07-02 ,0.90225 
GBP/EUR,2020-07-03 ,0.90120 
GBP/EUR,2020-07-06 ,0.90505 
GBP/EUR,2020-07-07 ,0.90150 
GBP/EUR,2020-07-08 ,0.89923 
GBP/EUR,2020-07-09 ,0.89655 
GBP/EUR,2020-07-10 ,0.89570 
GBP/EUR,2020-07-13 ,0.89938 
GBP/EUR,2020-07-14 ,0.90778 
GBP/EUR,2020-07-15 ,0.90540 
GBP/EUR,2020-07-16 ,0.90875 
GBP/EUR,2020-07-17 ,0.91078 
GBP/EUR,2020-07-20 ,0.90575 
GBP/EUR,2020-07-21 ,0.90055 
GBP/EUR,2020-07-22 ,0.91123 
GBP/EUR,2020-07-23 ,0.91195 
GBP/EUR,2020-07-24 ,0.90985 
GBP/EUR,2020-07-27 ,0.91340 
GBP/EUR,2020-07-28 ,0.90968 
GBP/EUR,2020-07-29 ,0.90385 
GBP/EUR,2020-07-30 ,0.90268 
GBP/EUR,2020-07-31 ,0.90053 
GBP/EUR,2020-08-03 ,0.90013 
GBP/EUR,2020-08-04 ,0.90335 
GBP/EUR,2020-08-05 ,0.90265 
GBP/EUR,2020-08-06 ,0.90033 
GBP/EUR,2020-08-07 ,0.90373 
GBP/EUR,2020-08-10 ,0.90155 
GBP/EUR,2020-08-11 ,0.89843 
GBP/EUR,2020-08-12 ,0.90475 
GBP/EUR,2020-08-13 ,0.90373 
GBP/EUR,2020-08-14 ,0.90173 
GBP/EUR,2020-08-17 ,0.90625 
GBP/EUR,2020-08-18 ,0.90375 
GBP/EUR,2020-08-19 ,0.90345 
GBP/EUR,2020-08-20 ,0.90173 
GBP/EUR,2020-08-21 ,0.89755 
GBP/EUR,2020-08-24 ,0.90175 
GBP/EUR,2020-08-25 ,0.89945 
GBP/EUR,2020-08-26 ,0.89690 
GBP/EUR,2020-08-27 ,0.89505 
GBP/EUR,2020-08-28 ,0.89468 
GBP/EUR,2020-08-31 ,0.89605 
GBP/EUR,2020-09-01 ,0.88975 
GBP/EUR,2020-09-02 ,0.88840 
GBP/EUR,2020-09-03 ,0.89135 
GBP/EUR,2020-09-04 ,0.89325 
GBP/EUR,2020-09-07 ,0.89835 
GBP/EUR,2020-09-08 ,0.90453 
GBP/EUR,2020-09-09 ,0.91213 
GBP/EUR,2020-09-10 ,0.91590 
GBP/EUR,2020-09-11 ,0.92408 
GBP/EUR,2020-09-14 ,0.92190 
GBP/EUR,2020-09-15 ,0.92095 
GBP/EUR,2020-09-16 ,0.91423 
GBP/EUR,2020-09-17 ,0.91530 
GBP/EUR,2020-09-18 ,0.91318 
GBP/EUR,2020-09-21 ,0.91608 
GBP/EUR,2020-09-22 ,0.91743 
GBP/EUR,2020-09-23 ,0.91885 
GBP/EUR,2020-09-24 ,0.91228 
GBP/EUR,2020-09-25 ,0.91343 
GBP/EUR,2020-09-28 ,0.90508 
GBP/EUR,2020-09-29 ,0.90963 
GBP/EUR,2020-09-30 ,0.91235 
GBP/EUR,2020-10-01 ,0.90723 
GBP/EUR,2020-10-02 ,0.90673 
GBP/EUR,2020-10-05 ,0.90810 
GBP/EUR,2020-10-06 ,0.91058 
GBP/EUR,2020-10-07 ,0.91413 
GBP/EUR,2020-10-08 ,0.91035 
GBP/EUR,2020-10-09 ,0.91167 
GBP/EUR,2020-10-12 ,0.90598 
GBP/EUR,2020-10-13 ,0.90591 
GBP/EUR,2020-10-14 ,0.90395 
GBP/EUR,2020-10-15 ,0.90535 
GBP/EUR,2020-10-16 ,0.90915 
GBP/EUR,2020-10-19 ,0.90588 
GBP/EUR,2020-10-20 ,0.91329 
GBP/EUR,2020-10-21 ,0.90754 
GBP/EUR,2020-10-22 ,0.90273 
GBP/EUR,2020-10-23 ,0.90675 
GBP/EUR,2020-10-26 ,0.90755 
GBP/EUR,2020-10-27 ,0.90718 
GBP/EUR,2020-10-28 ,0.90662 
GBP/EUR,2020-10-29 ,0.90430 
GBP/EUR,2020-10-30 ,0.90208 
